"가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드"
1913655,1317742,595913,1,02,2
1914439,1699677,214763,1,01,1
1914641,1516221,398419,3,05,4
1914685,1745565,169120,2,03,3
1914686,1532426,382260,2,03,3
1914909,1366386,548523,2,03,3
1915060,1311630,603430,2,04,4
1915497,1755440,160057,1,02,2
1915576,1635242,280333,1,02,2
1915803,1864260,51543,4,07,5
1915982,1581875,334107,1,01,1
1916285,1553268,363017,2,03,3
1916289,1762477,153812,1,02,2
1916441,1916441,0,2,03,3
1916621,1603471,313150,2,04,4
1916659,1599329,317330,2,04,3
1916697,1670732,245965,2,04,4
1916717,1673480,243237,1,02,2
1916753,1487368,429385,3,05,4
1916909,951494,965416,3,06,4
1917080,1845080,72000,2,04,3
1917459,1525074,392385,1,01,2
1917742,1709065,208677,2,03,2
1917834,1891978,25856,1,02,2
1917954,1641094,276860,2,04,4
1918023,1798270,119753,2,04,3
1918406,1573406,345000,3,05,4
1918433,1394816,523617,4,07,5
1918490,1818918,99572,2,04,3
1918512,1653426,265086,2,03,3
19185474,17497160,1688314,4,08,7
1918844,1639868,278976,2,03,3
1919041,1592246,326795,1,02,2
1919251,1842876,76375,1,01,1
1919465,1737819,181646,1,01,1
1920005,1525575,394430,2,03,3
1920381,1694471,225910,3,06,5
1921021,1508521,412500,3,05,4
1921160,1841900,79260,2,03,2
1921305,1602152,319153,3,05,4
1922102,1856102,66000,1,02,2
1922131,1594754,327377,2,03,2
1922192,1303659,618533,4,07,6
1922905,1189645,733260,3,06,5
1923393,1529570,393823,2,04,3
1923693,1611863,311830,3,05,4
1923695,1287230,636465,3,06,5
1924315,1683722,240593,3,06,5
1924327,1867645,56682,4,07,6
1924571,1605284,319287,2,03,3
1924644,1085889,838755,2,03,3
1924644,1634064,290580,3,06,5
1924788,1282171,642617,2,04,3
1925212,1587005,338207,3,05,4
1925304,1529534,395770,2,03,3
1925464,1358390,567074,3,06,5
1925532,1304607,620925,1,01,1
1925580,1925580,0,2,03,2
1925820,1777403,148417,1,01,1
1926091,1152839,773252,2,04,4
1926204,1851542,74662,1,02,2
1926441,1524535,401906,2,03,3
1926605,1843272,83333,2,04,3
1926690,1864996,61693,2,04,3
1926738,1388661,538077,2,03,2
1926932,1169094,757838,3,06,5
1928167,1123547,804620,3,05,4
1928293,1484683,443610,1,01,1
1928584,1774010,154573,2,04,3
1929020,1372659,556362,2,04,4
1929105,1581505,347600,3,06,5
1929545,1497430,432115,2,04,4
1930260,1687520,242740,3,05,4
1930391,1010623,919768,1,01,1
1930440,1887203,43237,1,02,2
1930775,1670775,260000,2,03,3
1931552,1207947,723605,2,04,3
1931831,1332719,599112,2,03,3
1931955,1498515,433441,3,06,4
1932317,1700297,232020,2,04,3
1933004,1720523,212482,2,04,3
1933188,1685859,247328,3,06,5
1933255,1498625,434630,3,05,4
1933292,1185613,747679,3,06,5
1933871,1844621,89250,3,05,4
1933897,1710487,223410,2,04,3
1935209,1670501,264708,3,05,4
1935408,1542530,392878,1,02,2
1935425,1737638,197787,3,05,4
1935994,1641164,294830,2,04,3
1936112,1632135,303977,3,05,4
1936140,1488575,447565,2,04,3
1936488,1396033,540455,3,05,4
1936758,1720040,216718,2,04,4
1937079,1695024,242055,3,05,4
1937346,1645302,292044,2,03,3
1937453,1540148,397305,1,02,2
1937656,1299435,638221,3,05,4
1938479,1339421,599058,2,04,3
1938539,1707924,230615,4,08,6
1938770,1855437,83333,2,04,4
1939922,1217112,722810,2,04,3
1940526,1438461,502065,2,04,3
1940671,1645099,295572,1,02,2
1940697,1078009,862688,4,07,5
1940789,1110495,830293,3,05,4
1941075,1746910,194165,2,03,3
1941225,1435639,505587,2,03,3
1941307,1499044,442263,2,03,3
1941476,1615246,326230,3,06,5
1941559,1749506,192053,2,03,3
1941571,1545614,395958,3,05,4
1941843,1695628,246215,2,03,3
1942004,1836435,105569,2,04,3
1942016,1612690,329326,4,08,6
1943197,1636901,306297,2,03,3
1943223,1573220,370003,1,02,2
1943648,1892648,51000,2,04,4
1943653,1923653,20000,1,01,1
1943770,1481542,462228,4,08,7
1944037,1852628,91408,1,02,2
1944357,1717797,226560,2,03,3
1944733,1927676,17057,1,02,2
1944814,1482761,462053,2,03,3
1944973,1260270,684704,3,05,4
1945129,1729899,215230,1,02,2
1945255,1768108,177147,3,05,4
1945630,1660787,284843,2,03,3
1945635,1725035,220600,3,06,5
1946498,1177367,769132,2,04,3
1947102,1456313,490788,3,06,5
1947893,1759618,188275,3,05,4
1947920,1711876,236044,3,06,4
1948033,1730590,217443,2,03,3
1948089,1303177,644912,2,04,3
1949366,808878,1140488,3,06,5
1950196,1055576,894620,3,05,4
1951152,1412465,538687,3,05,4
1951316,1008452,942863,2,03,3
1952042,1323042,629000,1,02,2
19526445,5303601,14222844,5,10,8
1952708,1621818,330890,2,04,3
1952950,1411368,541583,3,05,4
1953061,1301641,651420,3,05,4
1953302,1189999,763303,4,07,5
1953497,1934163,19333,1,01,1
1953967,1585107,368860,1,02,2
1954455,1351278,603177,3,05,4
1954516,1937729,16787,1,02,2
1954894,1401421,553473,4,07,5
1955149,1192177,762972,3,05,4
1955579,1703384,252195,2,03,3
1955590,714610,1240980,4,07,5
1955593,1148612,806981,3,06,5
1956378,1824371,132007,1,02,2
1956522,1586389,370133,2,04,4
1957442,1407468,549973,3,05,4
1957444,1661464,295980,2,04,3
1957872,1696049,261823,4,08,7
1958534,1707115,251419,2,03,2
1959828,1854495,105333,2,04,3
1959848,1700600,259248,1,02,2
1960623,1561592,399032,4,08,7
1961072,1474791,486282,1,02,2
1961680,1429035,532645,1,02,2
1962427,1611073,351353,2,03,3
1962567,1361579,600987,3,05,4
1962805,1802905,159900,5,09,8
1963245,1736155,227090,2,04,3
1963468,1235513,727956,1,01,1
1963666,1563666,400000,1,02,2
1964025,1687932,276093,2,04,3
1964204,1501559,462645,3,05,4
1964323,1793123,171199,1,02,2
1964426,1832733,131693,2,03,2
1964487,1465191,499297,3,06,4
1965229,1335539,629690,2,03,2
1965249,1466521,498728,2,03,3
1965283,1757360,207923,3,05,4
1965644,1407767,557877,4,07,5
1965670,1641320,324350,2,03,3
1965890,1823330,142560,2,04,4
1966153,1502087,464066,3,05,4
1966218,1744055,222163,2,03,3
1966339,1875109,91230,1,01,1
1967349,1598199,369150,4,08,6
1968273,1189745,778528,3,05,4
1968329,1733581,234748,2,04,4
1968792,1367727,601064,2,03,3
1968918,1492698,476220,2,04,4
1970429,1193259,777170,3,05,4
1971398,1768634,202764,1,02,2
1971401,1066283,905118,4,07,6
1971522,980434,991088,1,02,2
1971654,1105632,866022,4,07,6
1972476,1664301,308175,2,04,4
1972510,1451089,521422,4,07,5
1972836,1692701,280135,2,04,3
1972916,1623809,349107,3,05,4
1973022,1786142,186880,2,04,3
1973054,1451454,521600,3,06,4
1973101,1659351,313750,2,03,3
1973214,1461876,511338,2,04,3
1973378,1251377,722002,3,06,4
1973406,1512016,461390,2,04,3
1973833,1670917,302915,3,06,5
1974446,1629724,344722,1,01,1
1974744,1611749,362995,4,08,6
1974923,1521673,453250,1,01,1
1975521,1754016,221505,2,04,3
1975661,1372889,602772,3,05,4
1975974,1147552,828422,4,07,5
1976025,1283300,692725,2,04,3
1976035,1129792,846243,1,02,2
1976065,1549795,426270,2,03,3
1976900,1735400,241500,1,02,2
1976987,1724747,252240,2,04,3
1977187,1344088,633099,2,04,3
1977354,1560008,417347,3,06,4
1977646,1278549,699097,3,05,4
1977999,1382045,595953,2,03,3
1978526,1478056,500470,3,05,4
1978606,1537855,440752,2,03,3
1978739,1529522,449217,1,02,2
1979137,1680903,298235,3,05,4
1979737,1648951,330785,2,04,3
1980265,1716519,263747,4,07,6
1980286,1375726,604560,4,08,7
1980425,1891932,88492,1,02,2
1980454,1701707,278747,2,04,3
1980494,1776687,203807,2,04,3
1981153,1578869,402284,4,08,6
1981537,1542870,438667,2,04,3
1981754,1638288,343467,2,04,3
1981996,1962996,19000,2,03,3
1982103,763554,1218548,3,06,4
1982839,1912973,69867,2,04,3
1983080,1362071,621008,2,03,3
1983082,1582447,400636,2,03,3
1983133,1690316,292817,2,04,3
1983196,1981050,2146,1,01,1
1983394,1309204,674190,3,05,4
1983541,1647837,335703,2,03,3
1983762,1943762,40000,1,01,2
1984884,1588723,396161,2,04,3
1984984,1499524,485460,3,05,4
1985577,1757867,227710,2,03,3
1986364,1827527,158837,2,03,3
1986632,1035795,950837,3,06,5
1986954,1625825,361128,2,04,3
1987451,1380301,607150,3,06,5
1987529,1550612,436917,3,05,4
1988180,1283451,704730,3,05,4
1988651,1481379,507272,1,01,1
1988992,1842052,146940,1,02,2
1989000,1784250,204750,1,01,2
1989160,1541232,447929,4,07,5
1989420,1350305,639115,2,04,4
1989520,1794020,195500,2,03,2
1989578,1819900,169678,2,03,3
1991504,1511021,480483,3,05,4
1991539,1851122,140417,1,01,1
1991670,820170,1171500,1,02,2
1992667,1792222,200445,3,05,4
1993092,1667957,325135,2,04,4
1993261,1895316,97945,2,03,3
1993431,1556031,437400,1,01,1
1993436,1293956,699480,4,07,6
1993440,1091110,902330,2,03,3
1993965,1736709,257257,3,05,4
1993998,1347529,646468,4,08,6
1994099,1541264,452835,3,05,4
1994140,1816523,177617,3,05,4
1994537,1586779,407758,1,02,2
1994842,1838775,156067,2,03,2
1994958,1948378,46580,2,04,3
1995166,1004373,990793,4,07,6
1995457,1536445,459012,2,03,3
1995681,1562866,432815,1,01,1
1995702,1085502,910200,3,05,4
1995912,1698031,297882,2,03,3
1996117,1898877,97240,2,03,2
1996268,1932034,64234,2,03,2
1997005,1477346,519659,2,03,3
1997282,1691853,305430,4,07,6
1998382,1004549,993833,1,02,2
1998607,1709084,289523,2,04,3
2000265,1882866,117398,2,03,3
2000337,1818854,181483,3,06,5
2001181,1692781,308400,1,02,2
2002111,1905843,96268,3,05,4
2002426,1500541,501885,2,04,3
2002745,1072471,930274,2,04,3
2002854,1510616,492238,1,02,2
2002874,1103784,899090,2,04,4
2003171,1725319,277853,2,04,4
2004128,1706873,297255,2,04,3
2004403,1401891,602512,3,05,4
2004496,993951,1010546,3,05,4
2004756,1800523,204233,2,04,3
2005114,1736424,268690,3,06,4
2005690,1290244,715447,2,03,3
2005799,1410314,595485,2,03,2
2006099,1534179,471920,3,05,4
2006130,1359657,646473,3,05,4
2007277,2007277,0,1,02,2
2007541,1757541,250000,1,02,2
2008435,1666878,341557,1,02,2
2008441,1970910,37532,1,01,1
2008469,1806839,201630,2,03,2
2008842,1138528,870313,3,06,5
2008850,1766910,241940,2,04,3
2009162,1998328,10833,2,03,2
2010342,1629657,380686,3,05,4
2010937,1480852,530085,3,05,4
2011047,1490131,520917,3,06,4
2011383,1708184,303199,2,03,3
2011654,1610407,401247,1,02,2
2011694,897549,1114145,3,06,4
2011716,1751723,259993,2,03,3
2012055,1369555,642500,2,04,3
2012072,1681867,330205,2,04,3
2012772,1363292,649479,2,03,3
2012836,1623546,389290,2,03,3
2012913,1780516,232398,2,04,3
2013107,1164163,848943,3,05,4
2013151,1689211,323940,2,04,3
2013191,1299784,713406,1,01,1
2013449,1886782,126667,2,03,2
2013603,1297458,716145,2,03,2
2015118,1600078,415040,3,05,4
2015215,1720678,294537,3,06,4
2015398,1874732,140667,2,03,3
2015577,1322438,693140,3,06,4
2015765,1661360,354405,2,04,3
2015783,1585886,429897,2,04,3
2016010,1805710,210300,3,05,4
2016016,1937623,78393,1,02,2
2016078,1582682,433396,2,03,3
2016148,1652668,363480,2,04,3
2016241,926131,1090110,2,03,3
2016450,1851850,164600,2,03,3
2016803,1869063,147740,2,03,3
2017040,1380103,636937,2,04,4
2017360,1680051,337309,2,04,3
2018175,1620455,397720,2,04,3
2018297,1792514,225783,2,04,3
2018648,1539782,478866,2,03,3
2018761,1555857,462904,3,05,4
2018771,1352041,666730,3,06,4
2019297,1835964,183333,1,02,2
2019434,1533704,485730,2,04,4
2019479,1734157,285323,3,05,4
2019577,1720137,299440,2,04,3
2020039,1718052,301987,2,04,3
2020391,1608458,411933,2,04,3
2020394,1586526,433868,4,07,5
2020413,1947483,72930,3,06,5
2020428,1568218,452210,2,04,3
2020781,1627324,393457,3,06,5
2021186,1960989,60197,2,04,3
2021275,1555742,465533,1,02,2
2021492,1453670,567822,1,02,2
2021553,1562560,458993,2,04,3
2021571,1741881,279690,3,06,5
2021607,1349524,672083,2,03,3
2021963,1352073,669890,3,05,4
2022416,1424142,598274,2,03,2
2022434,1493692,528742,4,07,6
2022642,1692997,329645,2,03,3
2022662,901662,1121000,2,03,3
2023593,1727983,295610,2,04,3
2024122,1475256,548867,1,02,2
2024180,1607685,416495,3,05,4
2024364,1339169,685195,3,06,5
2024768,1538683,486085,3,06,5
2025321,760141,1265180,2,03,3
2025356,1705481,319875,3,06,5
2025544,1995823,29720,1,01,1
2025584,1769512,256072,2,03,3
2025713,1787731,237982,2,03,3
2026339,1590239,436100,3,06,4
2026397,1495557,530840,2,04,3
2027072,794628,1232444,2,03,3
2027218,1779815,247403,2,03,3
2027436,1339995,687442,2,03,3
2027673,1471199,556475,3,06,5
2027806,1732166,295640,1,02,2
2027830,1795150,232680,3,05,4
2027932,1885736,142196,1,02,2
2028113,769693,1258420,4,07,5
2028410,1125598,902812,4,07,6
2028439,1781249,247190,2,04,3
2029099,1610765,418333,2,04,4
2029935,1862435,167500,2,03,3
2030011,1958171,71840,1,01,1
2030113,1736713,293400,2,04,4
2030296,1214508,815788,3,05,4
2030461,1323053,707408,3,05,4
2030879,1466679,564200,1,01,1
2031039,1240649,790390,1,02,2
2031141,1534262,496879,2,03,3
2031543,1840343,191200,2,04,3
2031828,1591153,440675,3,06,5
2032591,1842818,189773,2,04,3
2033087,1697471,335616,1,02,2
2033254,1582307,450947,2,04,4
2033886,1631333,402553,1,01,1
2034269,1918439,115830,1,02,2
2034712,1753865,280847,1,02,2
2034723,1385185,649538,3,05,4
2035099,1932982,102117,2,04,3
2035731,1283843,751888,2,04,3
2035976,1791976,244000,2,03,2
2036405,1937367,99038,2,03,3
2037635,1641660,395975,2,04,3
2038280,1881445,156835,1,01,1
2038769,1418379,620390,5,09,7
2038913,1672930,365983,3,05,4
2040034,1298727,741307,1,02,2
2040066,1337299,702767,2,04,3
2040095,2016279,23817,3,05,4
2040276,1633561,406715,3,05,4
2040773,1501950,538823,3,06,5
2041166,1595876,445290,2,04,4
2041294,1812660,228633,3,06,5
2041372,1726916,314457,2,03,3
2041470,1974202,67268,3,06,4
2041826,1595018,446809,2,03,2
2042022,1273982,768040,5,09,8
2043170,1873967,169203,1,01,1
2043760,1183554,860206,3,06,5
2043812,1390749,653063,2,03,3
2044385,1419360,625025,3,05,4
2044504,1838852,205652,2,03,2
2044533,1263773,780760,2,03,3
2044933,1734796,310137,2,04,3
2045020,1316980,728040,2,03,3
2045141,1624739,420402,3,06,5
2045396,1791724,253672,3,06,5
2045444,1760024,285420,5,09,8
2045636,1812183,233453,1,02,2
2045876,1751450,294426,2,04,3
2046683,1924770,121913,3,06,5
2046938,1633211,413727,1,02,2
2047118,1733473,313645,2,03,3
2048010,1738570,309440,2,04,4
2048190,1646213,401977,1,02,2
2048755,1818889,229867,2,04,4
2049877,1913208,136669,2,03,2
2050364,1731109,319255,3,05,4
2050537,1533134,517403,3,05,4
2050922,1895719,155203,2,04,4
2051742,1345582,706160,2,04,3
2052232,1845482,206750,2,04,3
2052268,2029733,22535,2,03,3
2052524,1914614,137910,2,03,3
2052549,1488005,564544,4,08,6
2052890,1945712,107178,1,02,2
2053033,1793450,259583,1,02,2
2053202,1638432,414770,3,06,5
2053586,1996098,57488,1,02,2
2053948,2048948,5000,1,01,1
2054120,1772653,281467,1,02,2
2054358,1135808,918550,2,03,2
2055292,1560785,494507,3,06,5
2055438,1433230,622208,2,04,3
2055477,2018057,37420,1,02,2
2055517,1768698,286819,4,07,5
2055606,847912,1207694,2,03,3
2055633,1956713,98920,5,10,8
2056003,1380963,675040,2,03,2
2056158,1741911,314247,3,05,4
2056985,1359662,697323,3,05,4
2057042,1736300,320742,2,04,3
2057346,957118,1100228,3,05,4
2057425,1483955,573470,4,07,5
2058095,1674576,383518,5,09,8
2058158,1400258,657900,2,04,4
2058283,1834018,224265,2,04,3
2058630,1609635,448995,3,06,4
2058929,1569932,488997,2,04,3
2059184,1685895,373288,4,07,5
2059434,1838506,220928,2,04,4
2059585,1500521,559064,1,02,2
2059610,2030287,29323,2,04,3
2059621,1820402,239218,3,05,4
2060581,1616739,443842,1,02,2
2060609,1811976,248633,2,04,3
2060788,1851685,209103,2,04,3
2061075,1796225,264850,2,04,3
20610782,16927107,3683675,5,10,8
2061326,1392003,669323,3,06,5
2062458,1310458,752000,3,05,4
2063659,1989019,74640,2,04,3
2063807,2063807,0,2,04,3
2064003,1832043,231960,2,03,2
2064071,1452372,611699,4,07,6
2064182,1165886,898297,3,06,5
2065817,1969417,96400,2,03,2
2065857,1187815,878043,3,06,4
2066398,1967696,98702,2,03,3
2066524,2046524,20000,3,06,4
2067200,1778800,288400,2,04,4
2067599,1105442,962157,3,05,4
2067711,1540794,526917,2,03,3
2068619,1660886,407733,2,03,3
2068716,1888493,180223,1,02,2
2068999,1695083,373917,2,04,4
2069243,1803020,266223,2,04,3
2069358,1356448,712910,3,05,4
2069479,1491458,578022,3,06,5
2069652,1952304,117348,1,02,2
2070689,1548800,521888,2,04,3
2070947,2060281,10667,1,02,2
2071706,1246894,824812,2,04,4
2071743,1891576,180167,1,01,1
2071920,1661044,410875,2,04,3
2072008,1546923,525085,2,03,3
2072175,2023354,48822,1,02,2
2072189,1717383,354805,4,07,6
2072202,1247852,824350,4,07,5
2072808,1782238,290570,2,04,3
2072962,1942582,130380,1,01,2
2073051,1440501,632550,3,06,4
2073143,1787716,285427,2,03,3
2073824,1893824,180000,1,02,2
2073900,1611705,462195,4,07,5
2074172,1204194,869978,2,04,4
2074270,1490393,583877,2,04,3
2074373,1399353,675020,3,06,5
2074482,1894352,180130,2,03,2
2074879,1801844,273035,2,03,2
2075875,1612005,463870,3,05,4
2076117,1492824,583293,3,05,4
2076489,1694026,382464,3,05,4
2076489,1751494,324995,2,03,3
2076612,1996045,80567,2,03,2
2076750,1959770,116980,3,05,4
2077338,2017404,59933,2,03,3
2077520,1480067,597453,2,04,3
2077703,1138182,939521,3,05,4
2077721,1843591,234130,3,06,5
2077740,1396048,681693,2,04,3
2077766,1814984,262782,2,03,3
2077892,2011962,65930,2,03,3
2077971,1444921,633050,3,05,4
2078583,1845656,232927,3,05,4
2078810,1697810,381000,2,03,3
2078900,1332751,746149,3,06,5
2079179,1917929,161250,1,02,2
2079201,1954481,124720,3,05,4
2079847,1672989,406858,2,03,3
2079914,1790383,289532,3,05,4
2079973,1500328,579645,3,05,4
2080409,2012309,68100,1,02,2
2080970,1497705,583265,4,08,6
2081143,1710128,371015,5,09,8
2081152,1955712,125440,1,01,1
2081228,1423768,657460,3,06,4
2081244,1953494,127750,2,03,3
2081665,1182945,898720,4,07,5
2082160,2082160,0,1,02,2
2082183,1382342,699842,4,07,6
2082482,1302067,780415,3,06,5
2082720,1706380,376340,2,03,3
2082859,1492246,590613,3,05,4
2084102,1749852,334250,3,05,4
2084465,1631021,453443,4,08,7
2084567,1847060,237507,1,01,1
2085029,1738519,346510,2,03,2
2085458,1685326,400132,2,03,3
2085640,1676650,408990,3,05,4
2085923,1785923,300000,3,05,4
2086442,1133159,953283,2,04,3
2086630,1180332,906298,2,04,3
2087323,1880943,206380,3,06,5
2087423,1704092,383332,4,07,6
2088566,1465605,622961,3,06,5
2089070,1765179,323891,4,07,6
2089343,1543443,545900,2,04,4
2089727,1610938,478789,3,06,5
2090008,1745333,344675,2,04,3
2090061,2077728,12333,1,02,2
2090104,1702734,387370,4,07,5
2090458,1784601,305857,4,07,5
2090497,1557897,532600,2,03,2
2090521,1494834,595687,4,07,5
2090691,1806144,284547,2,03,3
2091152,1446145,645007,1,01,1
2091964,1931964,160000,1,01,1
2092280,1931280,161000,3,06,5
2092330,1627366,464963,3,05,4
2092336,1453906,638430,2,03,3
2092849,2056849,36000,1,02,2
2093446,1250184,843262,2,04,4
2093454,1669374,424080,2,03,3
2093488,1955744,137744,3,06,5
2094726,1412869,681857,3,05,4
2095066,1360576,734490,4,07,6
2095276,2062994,32282,2,04,4
2095416,1399888,695528,3,06,5
2096123,1097033,999090,3,05,4
2097068,1799138,297930,2,04,3
2097267,1587197,510070,3,05,4
2097398,1647831,449567,4,07,5
2097850,1605822,492028,2,04,3
2098033,1601712,496321,3,05,4
2098685,1726546,372139,3,05,4
2099842,1567182,532660,2,03,2
2100174,1560635,539539,2,03,3
2100183,1682872,417311,2,04,3
2101210,1770445,330765,2,03,3
2101715,1451951,649764,3,05,4
2101934,1821104,280830,2,04,3
2101962,1384968,716994,1,02,2
2102630,1765877,336753,2,04,3
2103608,1697268,406340,3,05,4
2103915,1442511,661403,3,05,4
2104368,2089368,15000,2,03,2
2104403,2021903,82500,2,03,3
2105186,1760216,344970,3,05,4
2105840,924364,1181476,4,08,6
2106292,1575040,531251,4,08,7
2106438,1590322,516117,3,06,4
2106627,1431586,675041,3,05,4
2106813,1272793,834020,4,07,6
2107419,2052419,55000,1,02,2
2107794,1630227,477567,3,05,4
2107837,1633260,474577,4,07,6
2107903,1989781,118122,3,06,5
2108469,1770590,337878,3,05,4
2108518,1497173,611345,3,06,5
2108558,1146734,961824,3,05,4
2108806,1535215,573592,3,06,4
2109536,1340346,769190,2,04,3
2109770,1509398,600372,3,06,5
2109789,619664,1490125,2,03,2
2110233,1754193,356040,3,06,5
2110246,1660821,449425,3,05,4
2110620,1634679,475942,3,06,5
2110792,1497470,613322,2,04,4
2111163,2037919,73243,1,02,2
2111597,1250603,860994,3,06,5
2111633,1466633,645000,3,05,4
2111689,1987542,124148,1,01,1
2112231,1873296,238935,2,04,3
2112527,1738098,374429,3,05,4
2113211,2063848,49363,1,01,1
2113245,1790047,323198,3,05,4
2113519,1512139,601380,4,07,5
2113727,1817438,296288,2,04,3
2114495,2114495,0,1,02,2
2114630,1741980,372650,3,05,4
2114726,1644726,470000,2,04,3
2114968,1691776,423193,2,04,3
2115046,2100046,15000,2,04,3
2115190,1756433,358757,3,05,4
2115843,1858243,257600,2,03,3
2115948,1451995,663953,4,07,5
2116297,1137740,978557,2,04,4
2116761,1685801,430960,4,07,5
2117340,1494028,623312,5,09,8
2117521,1977725,139797,4,08,6
2117746,1608396,509350,3,06,5
2118260,1729440,388820,3,06,4
2118316,1786146,332170,1,02,2
2118623,1800586,318037,3,06,5
2119072,1682406,436667,4,07,6
2119076,1799755,319322,4,07,6
2119280,1802634,316646,3,06,5
2119318,1682333,436985,3,06,5
2119651,1229536,890116,3,06,5
2119822,1631747,488075,3,06,5
2120002,1746247,373755,3,05,4
2120182,1857465,262717,3,06,5
2120305,1875176,245128,3,05,4
2120411,1732003,388408,2,03,3
2120642,1825820,294822,2,03,3
2121444,1753303,368141,2,03,3
2121876,1159787,962089,4,07,5
2122035,1827775,294260,5,09,8
2122923,1452747,670177,3,05,4
2123285,1240419,882866,2,03,3
2123616,1763616,360000,2,03,2
2123757,1830177,293580,2,03,3
2123990,1635832,488158,2,04,3
2124595,2104595,20000,2,03,2
2125377,865662,1259715,4,07,5
2125894,1400421,725473,2,04,3
2126072,2065492,60580,3,05,4
2126155,1372223,753932,5,09,8
2126220,1534107,592113,2,04,3
2126435,1304135,822300,4,07,5
2126721,1587064,539657,2,04,4
2127308,1644640,482668,3,05,4
2127906,955112,1172793,2,03,2
2128680,1805080,323600,3,06,5
2129463,1831483,297980,5,10,8
2129961,1292360,837601,3,05,4
2130101,1810901,319200,2,03,3
2130593,1967648,162945,1,02,2
2130618,1320788,809830,3,06,5
2130796,1689646,441150,3,05,4
2131226,1979314,151912,2,03,3
2131228,1537788,593440,2,04,4
2131539,1819949,311590,2,03,3
2131801,1887498,244303,2,03,3
2131998,1903877,228121,2,04,3
2132344,2016349,115995,3,05,4
2134226,1554063,580163,3,06,5
2134735,1443270,691465,4,07,5
2135610,1811550,324060,2,04,4
2135777,2052393,83384,4,07,5
2136034,1819909,316125,2,04,4
2136081,1561748,574333,1,02,2
2137017,1968702,168315,2,04,3
2137148,2043116,94032,3,05,4
2137216,1621867,515349,3,06,4
2137821,1668414,469407,2,04,4
2138140,1843460,294680,3,06,5
2138182,1614489,523693,3,05,4
2138349,1658594,479755,5,10,8
2138627,1623967,514660,3,06,5
2138696,1762044,376652,3,06,5
2139105,1628129,510976,2,04,3
2139301,1862510,276792,1,02,2
2139551,1304791,834760,2,04,3
2139741,1125475,1014267,4,07,5
2139812,1446802,693010,3,05,4
2140010,1544680,595330,3,06,4
2140709,1876896,263813,2,04,4
2141032,1652924,488108,4,07,6
2141627,1557380,584247,3,05,4
2143099,1343929,799170,3,05,4
2143191,1260015,883177,2,04,4
2143229,1237595,905633,2,04,3
2143368,1903552,239816,2,04,3
2143458,1745649,397808,4,07,6
2143846,2128016,15830,2,03,2
2143890,1833189,310701,2,04,3
2144137,1819137,325000,4,07,6
2144239,2032133,112107,2,03,3
2144510,1395358,749152,2,03,3
2144749,1377273,767476,2,03,3
2145106,1812929,332177,2,04,3
2145128,2016303,128826,2,03,3
2145526,1702424,443102,3,06,4
2145758,2092758,53000,1,02,2
2145880,1626533,519347,3,05,4
2146459,1143385,1003073,3,05,4
2146910,1899243,247667,2,04,3
2147338,1761125,386213,4,08,6
2147377,1778833,368543,1,02,2
2147569,1461094,686475,2,04,3
21479862,13895218,7584643,5,10,8
2148063,1716628,431435,3,05,4
2148142,1797889,350253,3,06,5
2148158,552313,1595845,3,05,4
2148388,1179156,969232,3,05,4
2149666,1256312,893354,3,06,4
2149813,1915261,234552,1,02,2
2149824,1448669,701155,3,06,4
2150540,1829278,321262,1,01,1
2151305,1733666,417639,2,03,3
2151957,1982020,169937,3,05,4
2152020,1992020,160000,2,03,3
2152592,1492892,659700,4,08,7
2152851,1549787,603064,3,06,4
2153194,1992814,160380,2,03,3
2153385,1805925,347460,3,05,4
2153609,1832994,320615,2,04,3
2153710,1207460,946250,2,04,4
2154722,1549941,604782,2,03,3
2154766,1612019,542747,2,04,3
2154813,1617124,537688,3,05,4
2155040,1350040,805000,1,02,2
2155318,2124788,30530,1,01,1
2155400,1636600,518800,3,05,4
2156153,1508538,647615,3,05,4
2156685,2051778,104907,2,03,3
2156769,1877515,279254,4,08,6
2156791,1614657,542134,4,08,6
2156967,966967,1190000,2,04,4
2157041,1647845,509196,4,07,5
2157103,1464171,692932,4,08,7
2157371,1958113,199258,3,05,4
2157375,1550798,606577,3,06,5
2158113,1457533,700580,2,04,3
2158126,997560,1160566,4,07,5
2158342,1410822,747520,4,07,5
2159364,1591858,567506,1,02,2
2159790,999790,1160000,1,01,1
2159861,1953718,206143,3,06,5
2160490,1477693,682797,2,04,4
2160964,2111264,49700,1,02,2
2161001,1651568,509433,3,05,4
2161031,1524875,636156,3,05,4
2161126,1861431,299695,2,03,2
2161186,1573346,587840,4,08,6
2161857,2048189,113669,2,03,3
2162053,2143720,18333,3,05,4
2162392,1627986,534407,5,09,8
2162396,2126436,35960,2,03,3
2162795,1826335,336460,2,03,2
2162859,2032469,130390,2,03,3
2163254,2019031,144223,2,03,3
2163284,1762766,400518,3,06,5
2163554,2019199,144355,2,04,3
2163617,1458250,705367,3,06,4
2163785,1630735,533050,3,05,4
2163789,1701574,462215,3,06,5
2163809,1264834,898975,3,05,4
2164094,1285014,879080,5,09,8
2164175,1936175,228000,1,01,1
2164219,2035017,129202,2,04,4
2164594,1853564,311030,2,03,3
2164844,1709211,455633,2,04,3
2165642,1825542,340100,2,03,3
