"가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드"
1814707,1688922,125785,2,03,2
1814907,1637689,177218,2,03,2
1815385,1744385,71000,2,03,3
1815510,1815510,0,2,03,3
1815939,1768439,47500,1,02,2
1815981,1567916,248065,1,02,2
1816080,1559997,256083,1,02,2
1816283,774166,1042118,3,05,4
1816485,1101115,715370,4,07,5
1816734,1816734,0,2,03,2
1817023,1338354,478669,2,04,3
1817745,1384825,432920,3,05,4
1817883,1277353,540530,1,02,2
1817954,1556854,261100,2,04,3
1818896,1328633,490262,1,02,2
1819042,1699335,119707,2,04,3
1819269,1434506,384763,2,04,3
1819509,1372769,446740,4,08,6
1819552,1514979,304573,4,07,5
1819596,1652063,167533,2,03,3
1819703,1415723,403980,2,03,3
1820023,1590238,229785,2,04,3
1820659,1201892,618767,2,04,3
1820664,1533791,286873,2,03,3
1821105,1605515,215590,2,03,3
1821127,1821127,0,1,01,1
1821440,1312654,508786,2,04,3
1821478,1734215,87263,1,01,1
1822047,1679257,142790,3,06,5
1823361,1549112,274248,2,04,3
1823934,1689841,134093,2,03,2
1824123,1323105,501018,2,03,2
1824139,1391316,432822,2,04,3
1824282,1532668,291615,2,04,3
182440,182440,0,1,01,1
1824756,1714674,110083,4,07,5
1825569,1455402,370167,2,04,3
1825852,1714377,111475,3,05,4
1826111,1476111,350000,2,03,2
1826901,1310527,516374,2,03,3
1827052,1392629,434423,3,06,4
1827377,1159857,667520,1,01,1
1827959,1448233,379726,2,03,3
1828058,1777119,50939,1,01,1
1828118,1340370,487748,2,04,3
1828492,1437110,391382,4,07,6
1829365,1523675,305690,4,08,6
1830131,1650571,179560,2,03,3
1830383,964035,866347,2,04,3
1830420,1830420,0,1,02,2
1830791,1180091,650700,3,06,5
18309569,14070653,4238916,5,10,8
1831111,1194297,636814,1,02,2
1831285,1697205,134080,2,04,3
1832116,1555866,276250,1,02,2
1832287,1568787,263500,2,03,2
1832669,1481392,351277,3,05,4
1832963,1584153,248810,2,04,3
1833305,1755705,77600,2,03,2
1833374,1248484,584890,3,05,4
1833713,1724263,109450,1,02,2
1833750,1547032,286718,2,04,3
1834082,1257744,576338,2,04,3
1834339,1635279,199060,2,04,3
1834369,1646686,187683,2,04,3
1834455,1413409,421046,3,05,3
1835305,1738395,96909,2,03,2
1835464,1505429,330034,2,03,2
1835778,1502047,333731,1,01,1
1835982,1457148,378833,2,03,2
1836691,1777469,59223,1,01,1
1837078,1478898,358180,3,06,5
1837416,1653609,183808,1,01,1
1837454,1762704,74750,2,04,3
1838101,1602651,235450,2,04,3
1838164,1187848,650316,1,02,2
1839283,1384782,454501,1,02,2
1839424,1468034,371390,4,07,5
1839563,1723773,115790,2,03,2
1839584,1593214,246369,2,04,3
1839684,1291017,548667,3,06,5
1839861,1502861,337000,3,06,4
1839871,1620581,219290,2,03,2
1840154,1651731,188423,2,03,3
1840973,1141168,699805,3,05,4
1841153,1617481,223672,2,03,2
1841252,1522792,318460,3,06,5
1841309,1489835,351474,3,05,4
1842789,1593339,249450,1,02,2
1843026,1364742,478284,2,03,2
1843170,1146184,696986,3,05,4
1843603,1778819,64784,3,05,4
1844869,1548569,296300,2,04,3
1844873,1242485,602388,2,04,3
1844957,1607547,237410,2,03,2
1845522,1243042,602480,3,05,4
1845619,1088606,757013,2,04,3
1846183,1717479,128703,1,01,1
1846284,1476324,369960,2,03,2
1847264,1418995,428269,3,05,4
1847612,1395829,451783,2,03,3
1848025,1752345,95680,2,04,3
1848778,1197033,651745,2,04,3
1849022,1683556,165467,1,01,1
1849033,1637313,211720,2,04,3
1849034,1366660,482374,2,04,3
1849120,1791620,57500,1,02,2
1849957,1759957,90000,1,01,1
1849991,849391,1000600,2,04,3
1850253,1850253,0,1,02,2
1850932,1463632,387300,3,05,4
1851347,1535989,315357,2,04,3
1851710,1281150,570560,2,04,3
1852006,1559302,292704,2,04,3
1852643,1732572,120071,3,05,4
1852700,1776280,76421,2,04,3
1852793,1599935,252858,1,02,2
1852901,1441301,411600,2,03,3
1852916,1607208,245708,2,03,2
1853030,1308880,544150,1,02,2
1853644,1624382,229262,2,03,3
1854250,1653264,200987,2,03,2
1855757,1226764,628993,2,03,3
1855953,1435953,420000,2,03,3
1856020,1512640,343380,3,05,4
1857010,1537051,319958,3,05,3
1857036,1197038,659997,5,09,8
1857390,1537600,319790,2,03,3
1858104,1648846,209258,2,03,3
1858375,1447118,411257,3,06,5
1858690,936020,922670,1,01,1
1858885,1858885,0,3,05,4
1859736,1621575,238161,2,03,3
1860353,1661093,199260,2,03,2
1860516,1726486,134030,1,02,2
1860580,1267157,593423,2,03,3
1861453,1474370,387083,4,07,5
1861624,1691032,170592,2,03,3
1861704,1583284,278420,3,05,4
1862435,1436868,425567,3,05,4
1862447,1862447,0,2,04,3
1862668,1361599,501069,2,03,3
1863277,1054210,809067,2,04,3
1863434,1654137,209297,2,04,3
1863968,1626836,237132,1,02,2
1864277,1567700,296577,3,06,4
1864328,1622898,241430,2,03,3
1864443,1550257,314186,1,02,2
1864779,1389019,475760,2,03,2
1864904,1360618,504287,3,05,4
1866763,1628398,238365,2,03,2
1867245,1756245,111000,2,03,3
1867250,1111270,755980,3,05,4
1867793,1168379,699414,4,08,7
1868794,1676700,192093,3,06,4
1869090,1260788,608303,3,05,4
1870506,1208882,661624,2,04,3
1870536,1857425,13111,2,03,3
1870666,1807848,62818,1,01,1
1870761,1631788,238973,2,03,3
1871913,1292314,579600,2,03,3
1872427,1727204,145223,1,02,2
1873027,1133492,739535,2,04,3
1873319,1325019,548300,3,05,4
1873333,1514965,358368,4,07,5
1873759,1635127,238632,2,03,3
1873841,1617141,256700,3,05,4
1873892,1245812,628080,3,06,5
1874347,1482202,392145,3,06,4
1874685,1616035,258650,3,05,4
1874796,1248861,625935,5,09,7
1875622,1783825,91797,2,03,2
1877367,1618897,258470,2,03,3
1878044,1399974,478070,3,05,4
1878614,1574247,304367,3,05,4
1878671,1478671,400000,2,04,3
1878803,1051633,827170,3,06,4
1880199,1556232,323967,3,05,4
1880630,1627655,252975,3,05,4
1881132,1492132,389000,2,03,2
1882414,1649006,233408,2,04,3
1883090,1883090,0,2,03,2
1883208,1329998,553210,3,06,4
1884033,1423688,460345,2,04,3
1884360,1884360,0,2,03,2
1884366,1418655,465711,1,01,1
1884542,1857269,27273,1,02,2
188467,168467,20000,1,01,1
1885105,1680540,204565,2,04,3
1885779,1364288,521491,2,04,3
1885862,1692937,192925,3,05,4
1885918,1628731,257187,2,03,2
1886673,1101813,784860,4,07,5
1886732,1831597,55135,1,02,2
1886949,1534093,352856,2,04,3
1887433,1256995,630438,2,04,3
1887830,1709830,178000,3,06,4
1887844,1247611,640233,3,05,4
1887903,1301213,586690,3,06,5
1887990,1887990,0,1,02,2
1888380,1637780,250600,2,03,3
1889636,1587424,302212,2,03,2
1890249,1195783,694466,4,07,6
1890261,1584981,305280,3,05,4
1890875,1330915,559960,2,03,3
1891309,1812975,78333,2,04,3
1891643,1414552,477091,3,05,4
1891845,1018795,873050,4,08,6
1892118,1661850,230267,2,03,2
1892746,1542684,350062,2,04,3
1893039,1012469,880570,3,05,4
1893354,1466307,427047,2,04,3
1893554,1572046,321508,2,04,3
18935824,17619604,1316220,5,09,8
1894371,1418437,475934,3,05,4
1894573,1863636,30938,2,03,2
1894692,1613101,281591,3,05,4
1895813,1516985,378828,3,05,4
1896012,1652445,243567,2,04,3
1896777,1488943,407833,2,04,3
1896860,1058290,838570,2,03,3
1896886,1260813,636073,3,05,4
1897066,1624061,273005,2,04,3
1897300,1644981,252319,2,03,3
1897845,1459469,438376,3,05,4
1899363,1316944,582419,4,07,5
1899530,1358154,541377,4,08,6
1899686,1474730,424956,3,06,4
1899749,1649549,250200,3,05,4
1900333,1283715,616617,2,04,3
1901230,1493260,407970,2,04,3
1901240,1610577,290663,1,01,1
1901426,1307549,593877,2,03,3
1901825,1595785,306040,2,04,3
1902018,1610971,291047,2,04,3
1902110,1672900,229210,3,06,4
1902153,1409789,492364,3,05,4
1902744,1769411,133333,3,05,4
1902948,1605818,297130,2,04,3
1903598,1649432,254167,1,02,2
1905291,1475912,429379,2,04,3
1905795,1681393,224402,2,04,3
1905875,1383025,522850,4,07,5
1905884,1788251,117633,3,05,4
1906258,1309068,597190,2,04,3
1907941,1319893,588048,3,05,4
1908006,1270178,637828,4,07,6
1908472,1602514,305958,3,05,4
1908676,1106004,802673,4,07,5
1909722,1861222,48500,1,02,2
1909873,1524848,385025,3,05,4
1909989,1700089,209900,3,06,4
1910531,976581,933950,2,04,3
1910536,1768706,141830,2,04,3
1910638,1432529,478109,2,04,3
1910902,1506120,404782,3,06,4
1911607,896340,1015268,3,06,4
1911836,1743406,168430,3,05,4
1911977,1599231,312746,1,01,1
1912149,1629208,282941,3,06,5
1912483,1569983,342500,1,01,1
1912522,1708477,204045,1,02,2
1912769,1618192,294578,2,04,3
1913197,1450404,462793,2,03,2
1913614,1237368,676246,2,03,2
1914071,1187049,727022,4,07,5
1914350,1564350,350000,1,01,1
191610,191610,0,1,01,1
1916638,1593761,322877,1,02,2
1916734,1094204,822530,3,06,5
1917250,1754250,163000,2,04,3
1918881,1832414,86467,1,01,1
1919306,1432606,486700,3,05,4
1919702,1919702,0,1,01,1
1920145,1782991,137154,1,02,2
1920466,1048777,871689,5,10,8
1920487,1022911,897576,1,02,2
1920563,1663083,257480,5,09,8
1920565,1826384,94181,1,02,2
1920636,1540133,380504,3,05,4
1921270,1651886,269384,2,04,3
1921281,1535388,385893,2,04,3
1923931,1613903,310028,2,03,2
1924135,831595,1092540,3,06,5
1924365,1720709,203656,1,02,2
192456,185695,6761,1,01,1
1924585,1415123,509462,3,06,4
1925004,1345009,579995,3,05,4
1925313,1587813,337500,2,04,3
1925317,1633367,291950,2,04,3
1925512,1643522,281990,5,10,8
1925727,1683157,242570,2,04,3
1927655,1165110,762544,2,04,3
1928485,1275931,652554,3,06,5
1928994,1444974,484020,2,04,3
1929391,1468216,461175,2,04,3
1929581,1593648,335933,2,04,3
1929682,1227736,701946,2,04,3
1929876,1586990,342886,2,03,2
1930409,1243164,687245,3,05,4
1930970,1792085,138885,1,02,2
1931965,1544063,387902,2,04,3
1932110,1593514,338596,2,04,3
1933107,1590289,342818,4,07,5
1934792,1646639,288153,2,04,3
1934963,1736420,198543,2,03,3
1935270,1581712,353559,2,04,3
1935730,1615730,320000,3,05,4
1936143,1712308,223835,3,06,4
1937002,1659592,277410,2,03,2
1937155,1634167,302988,1,01,1
1937374,1632592,304782,2,04,3
19376843,17955954,1420889,4,08,6
1938297,1629471,308826,3,06,5
1938565,1793565,145000,4,08,7
1938788,1405788,533000,5,09,7
1938916,1279501,659415,4,07,5
1939300,1492114,447186,2,03,3
1940391,1843581,96810,5,10,8
1941286,1456267,485019,4,07,5
1941520,1636350,305170,3,05,4
1941608,1564015,377593,1,02,2
1941860,1911860,30000,1,02,2
1942330,1310820,631510,3,05,4
1943917,1200732,743185,2,04,3
1944240,1645148,299091,1,02,2
1944451,1461376,483075,2,03,2
1944821,1812621,132200,1,02,2
1945954,1479879,466075,3,05,4
1947249,1176649,770600,1,02,2
1948560,1735880,212680,2,03,3
1948717,1180467,768250,3,05,4
1949183,1822694,126488,3,05,4
1949198,1542848,406350,4,07,5
1949209,1582644,366565,1,02,2
1949681,1842181,107500,1,01,1
1949883,1651159,298724,2,04,3
1951411,1726769,224643,3,05,4
1951497,1658507,292990,3,05,4
1951532,492412,1459120,2,04,3
1951673,1543876,407798,2,04,3
1951677,1262992,688685,1,02,2
1951879,1929472,22407,2,03,2
1952300,1588977,363322,2,03,2
1952448,1282448,670000,2,04,3
1952776,1643126,309650,2,04,3
195323,186561,8761,1,01,1
1953449,1680764,272685,2,03,3
1953614,1407401,546213,4,08,6
1954092,1273422,680670,2,04,3
1954990,1677629,277361,2,04,3
1955203,1742910,212293,2,03,3
1955637,1357778,597859,3,05,4
1956028,1570053,385975,3,05,4
1956052,1640257,315795,3,05,4
1956377,1032377,924000,2,03,2
1956820,1708097,248723,2,03,3
1956920,1512253,444667,2,03,3
1957768,1462825,494943,3,05,4
1958036,1811936,146100,4,07,5
1958180,1061130,897051,2,04,3
1958564,1828176,130388,1,01,1
1958718,1534955,423763,2,04,3
1960015,1655765,304250,3,05,4
1960182,1304182,656000,1,02,2
1960370,1172600,787770,3,05,4
1961356,1389544,571811,3,06,4
1961464,1624439,337025,4,08,7
1961621,1600941,360680,1,02,2
1962435,1748515,213920,2,04,3
1963047,1737948,225099,3,05,4
1963332,1547914,415419,3,06,5
1964451,1302031,662420,2,04,3
1964689,1591999,372690,1,02,2
1965604,1410304,555300,1,02,2
1965795,1322250,643545,4,08,7
1965877,1032729,933149,3,06,4
1966454,1671550,294904,3,05,4
1966787,1600027,366760,3,05,4
1967570,1313352,654218,4,07,6
1967941,1406551,561391,3,05,4
1968278,1544778,423500,2,03,3
1968334,1640204,328130,2,03,3
1968731,1455391,513340,3,05,4
1968753,1607183,361570,2,03,2
1969151,1764077,205074,2,04,3
1969249,1429343,539906,3,06,4
1970536,899674,1070862,2,04,3
1971023,1653731,317292,2,03,3
1972346,1124726,847620,3,06,4
1972397,1944397,28000,2,03,2
1972520,1913070,59450,2,04,3
1973227,1699827,273400,4,07,5
1973571,1549110,424461,3,05,4
1974352,1537653,436700,1,02,2
1975179,1885790,89390,3,06,5
1975563,1658386,317178,2,03,3
1975702,1673947,301755,3,06,4
1975803,1351063,624740,2,03,3
1975947,1730147,245800,2,04,3
1976336,1847468,128868,1,02,2
1977033,1545908,431125,1,01,1
1977039,1594564,382475,2,04,3
1977718,1437078,540640,3,05,4
1978446,1772626,205820,3,05,4
1978527,1757560,220967,2,04,3
1978793,1832093,146700,2,03,2
1978850,1957422,21429,2,04,3
1979443,1912440,67002,3,05,4
1979511,1526531,452980,2,04,3
1979520,1979520,0,2,04,3
1979935,1517240,462695,3,05,4
1980730,1567855,412875,2,03,2
1980755,955503,1025253,4,07,5
1980806,1774310,206496,2,04,3
1980879,1647964,332915,1,02,2
1980957,927647,1053310,4,07,5
1981305,1671261,310044,2,03,3
1981488,1443016,538472,5,09,7
1981863,1403618,578245,2,04,3
1982339,1742339,240000,2,03,3
1982883,1643883,339000,1,02,2
1983159,1266745,716414,3,05,4
1983554,1483831,499723,3,05,4
1983915,1522225,461690,3,05,3
1985170,1541210,443960,3,06,4
1986087,1222543,763544,2,03,3
1986234,1662924,323310,2,04,3
1986790,1631039,355751,2,04,3
1986854,1715942,270912,2,04,3
1987638,1215046,772591,3,05,3
1989683,1648306,341377,3,05,4
1990220,1813702,176518,2,04,3
1990693,1598373,392320,2,04,3
1990707,1663784,326923,3,05,4
1990993,1813763,177230,2,03,3
1991045,1703925,287121,1,02,2
1991370,1624744,366626,2,04,3
1991508,1840188,151320,2,03,3
1991614,1269064,722550,3,05,4
1991665,1642446,349219,3,05,4
1991714,1667749,323965,3,05,4
1991718,1185987,805731,3,06,5
1991721,1798621,193100,2,03,2
1992318,1115478,876840,4,08,6
1992451,1447053,545399,1,01,1
1992623,1564127,428496,3,05,4
1992699,1443743,548955,2,03,3
1992811,1537091,455720,5,09,7
1994523,1596260,398263,2,04,3
1994947,1635326,359621,2,03,2
1996182,1769369,226813,3,05,4
1996315,1579103,417211,4,07,6
1996547,1289727,706820,4,07,5
1996581,1772805,223776,2,03,2
1997066,1317809,679257,2,04,3
1997101,1546831,450270,3,05,4
1997699,1423839,573860,3,06,4
1997870,1550739,447131,3,06,4
1999565,1651478,348087,2,03,3
2000174,1765031,235143,2,04,3
2000495,1491058,509437,2,04,3
2000565,1349399,651167,3,06,5
2000998,1513058,487940,2,03,2
2001090,1746670,254420,3,05,4
2001421,1738441,262980,2,03,3
2002104,1647687,354417,2,03,3
2002770,1709530,293240,2,03,3
2003821,1741480,262341,2,04,3
2004326,1486488,517838,3,06,4
2004857,1664657,340200,3,06,5
2005644,1627189,378455,3,06,5
2005760,1324777,680983,3,06,4
2005858,1184923,820935,4,07,5
2005913,1521717,484197,3,06,5
2006606,1465228,541378,1,02,2
2006935,1744076,262858,2,03,2
2007287,1674558,332729,1,02,2
2007958,1736418,271540,3,05,4
2008200,1751833,256367,2,04,3
2008248,999618,1008630,3,06,5
2008316,1969486,38830,1,02,2
2009560,1989560,20000,2,04,3
2009781,1734781,275000,1,02,2
2010253,1945253,65000,3,05,4
2010305,1969734,40571,2,04,3
2010439,1648166,362273,3,05,4
2010443,1270713,739730,2,03,3
2011000,1711410,299590,3,05,4
2011313,1640523,370790,3,05,4
2011413,1532492,478921,2,04,3
2011608,1226933,784675,2,04,3
2011780,1628820,382960,2,04,3
2012959,1593569,419390,3,05,4
2013289,1386658,626632,2,04,3
2013508,1603788,409720,2,04,3
2013523,1649460,364063,2,03,2
2014171,1630054,384117,4,07,6
2015717,1619687,396030,2,03,2
2016068,1386216,629852,4,07,5
2017000,1371961,645039,2,03,2
2017188,1711510,305678,2,03,3
2017409,1390901,626508,3,05,4
2017436,1723704,293732,2,03,3
2017517,1351089,666428,1,02,2
2017991,2016991,1000,2,03,2
2018474,1904126,114348,2,04,3
2018606,1704406,314200,4,07,5
2019558,1561222,458337,2,04,3
2019854,1501989,517864,2,03,3
2020154,1419220,600934,4,07,6
2020387,906237,1114150,2,03,3
2020461,1587565,432897,2,03,2
2020859,1232283,788576,5,09,7
2020924,1750268,270657,2,04,3
2021630,1787520,234110,2,04,3
2022128,830633,1191495,2,03,3
2022180,1781624,240556,2,04,3
2022401,1537068,485333,4,07,5
2022757,1553257,469500,2,03,3
2023077,1273902,749175,2,03,2
2023713,1790193,233520,2,03,3
2024754,1805791,218963,3,05,4
202624,199291,3333,1,01,1
2026378,1718034,308344,2,03,2
2026821,1751591,275230,2,03,3
2027508,1939681,87827,1,02,2
2028266,1442851,585415,3,05,3
2028494,1867074,161420,1,02,2
2028908,1844804,184104,2,03,2
2029466,1761506,267960,2,03,3
2030174,1934842,95332,1,01,1
2030864,2008364,22500,2,04,3
2032015,1745729,286286,3,05,4
2032490,1789230,243260,2,04,3
2032676,1857676,175000,2,03,3
2033451,1844089,189361,1,01,1
2033533,1372462,661071,2,03,3
2034306,1859874,174433,3,05,4
2034529,1444429,590100,4,07,5
2034678,1821938,212740,4,07,5
2034773,1841326,193447,1,02,2
2034917,1549091,485827,2,04,3
2034927,1329172,705755,2,04,3
2036092,1752962,283130,1,01,1
2036289,1723643,312646,1,02,2
2036827,1746887,289940,3,06,5
2037722,1942459,95262,1,02,2
2037857,1553152,484705,2,04,3
2038831,1715554,323278,2,03,2
2039229,1667446,371783,2,04,3
203950,158863,45087,1,01,1
2040443,1256756,783687,2,03,3
2041470,1896390,145080,2,03,3
2041781,1582463,459318,3,05,4
2041966,1554101,487865,4,08,6
2042435,1392878,649558,1,02,2
2042493,1733474,309019,1,02,2
2042518,1579116,463402,3,05,4
2043382,1821323,222059,2,03,2
2043752,1348072,695680,4,07,6
2043864,1610937,432926,3,06,5
2043951,1256924,787027,2,04,3
2044105,1768630,275475,1,02,2
2044913,1595477,449436,2,04,3
2045105,1536860,508245,2,04,3
2045592,1283962,761630,3,06,4
2045620,1519942,525678,3,05,4
2046189,1617479,428710,3,05,4
2046811,1713011,333801,3,05,4
2047185,1682641,364544,3,06,4
2048068,1435877,612191,3,06,4
2049692,1990042,59650,2,03,2
2050171,1691448,358723,3,05,4
2052157,1334843,717315,1,02,2
2052507,1885989,166519,1,01,1
2052689,1402689,650000,3,05,3
2053266,1690438,362828,2,04,3
2053559,1705265,348295,2,04,3
2053566,1161049,892517,2,04,3
2054361,1555865,498497,2,04,3
2054597,1908097,146500,3,05,4
2054792,1770137,284655,2,03,2
2054837,1697382,357454,2,03,2
2054948,1365814,689133,3,05,4
2055166,1374635,680531,3,06,4
2055173,1838506,216667,1,02,2
2055278,1929028,126250,3,05,4
2056545,1589225,467320,3,05,4
2056888,1632554,424333,1,02,2
2057230,1420676,636554,4,07,5
2060161,2060161,0,1,02,2
2060262,1530262,530000,2,04,3
2060510,1834099,226411,1,02,2
2061503,1630154,431350,3,05,4
2064420,1869420,195000,2,03,3
2064683,1572848,491835,2,04,3
2065118,1720650,344468,2,04,3
2065933,1800599,265333,2,04,3
2065963,966493,1099470,3,06,5
2066135,1855794,210342,4,08,6
2067426,1284896,782530,3,06,4
2067536,1164865,902671,2,04,3
2067783,1749025,318758,2,03,3
2068024,1763626,304398,2,04,3
2068026,1828826,239200,1,02,2
2069449,1648808,420641,1,02,1
2069630,1774630,295000,3,05,4
2069883,1719380,350503,3,05,4
2069897,1694497,375400,2,04,3
2070759,1382609,688150,3,05,4
2071022,1319730,751292,3,05,4
2071131,1882509,188623,2,03,2
2071500,2071500,0,1,01,1
2071685,1471231,600454,3,06,5
2071927,1879464,192463,2,03,3
2072617,1982957,89660,2,03,2
2072812,1943505,129307,2,04,3
2073617,1509953,563664,3,06,5
2074340,1771690,302650,4,07,6
2074463,1311899,762564,4,07,6
2074466,1815401,259066,3,05,4
2074506,1256802,817704,3,06,4
2074564,1802389,272175,3,05,4
2075079,1309925,765154,3,06,5
2075759,1225534,850225,2,04,3
2076030,1445228,630802,4,08,6
2076057,1739481,336577,2,03,2
2076284,1435706,640578,2,04,3
2076630,2001317,75313,2,03,2
2076964,1520801,556163,3,06,4
2077101,1377695,699407,5,10,8
2078633,1167562,911071,3,05,4
2079443,1568211,511232,2,04,3
2079469,1580578,498892,4,07,5
2079824,2018134,61689,1,01,1
2080073,1446493,633580,4,08,6
2080101,1782237,297864,4,07,5
2080971,1474374,606597,2,04,3
2081209,1709919,371290,3,06,4
2082382,2019882,62500,1,01,1
2083194,1252956,830238,4,08,6
2083298,1964614,118684,2,04,3
2083715,1908689,175026,2,03,3
2084615,1766743,317872,2,03,3
2084924,1661162,423762,4,07,6
2085103,1667493,417610,2,04,3
2085498,1856659,228839,3,05,4
2086096,1678396,407700,2,04,3
2086650,1829770,256880,3,05,4
2086986,1617436,469550,1,01,1
2087063,1264954,822109,3,05,4
2087594,1652434,435160,2,04,3
2087620,1620782,466838,2,04,3
2087915,1694166,393748,4,08,7
2087976,1826366,261610,2,03,3
2088019,1192679,895340,3,05,4
2088040,1854648,233392,2,04,3
2088328,1829098,259230,2,04,3
2088962,1329212,759750,3,05,4
2090268,1528012,562256,3,05,4
2091067,1975540,115527,1,01,1
2091148,1344613,746535,3,06,5
2091809,1933652,158157,2,03,2
2092116,1859005,233112,4,07,5
2092318,1999698,92620,2,03,2
2092375,2077375,15000,2,04,3
2092400,1926812,165588,2,04,3
2092489,1677984,414505,3,05,4
2092986,1596246,496740,1,02,2
2093399,1616233,477167,2,03,2
2094069,1911539,182530,2,04,3
2094109,1466789,627320,3,06,5
2094670,1407619,687051,2,03,2
2095227,1580487,514740,3,06,4
2095410,1726120,369290,3,06,5
2096323,1328127,768196,1,02,2
2096406,1027999,1068407,4,07,6
2097195,1545441,551755,2,03,3
2097364,2097364,0,2,03,3
2097503,1483962,613541,3,05,4
2097779,1635207,462572,5,10,8
2098081,1259269,838813,3,05,4
2098733,1574875,523858,2,04,3
2098754,1352823,745931,4,07,5
2098774,1858104,240670,3,05,4
2099318,1636082,463236,3,05,4
2099496,1651705,447792,4,07,5
2100075,2080075,20000,2,03,3
2100637,1861101,239537,2,04,3
2101749,820749,1281000,2,03,3
2102367,998665,1103702,3,06,5
2102515,1228057,874458,3,05,4
2102859,2048969,53890,1,02,2
2103110,2055204,47907,3,05,4
2104474,1851124,253350,2,04,3
2104959,1034469,1070490,3,05,4
2106142,1353575,752567,3,05,4
2106281,1306652,799629,3,06,5
2106692,1407399,699293,2,04,3
2107074,1851756,255318,2,03,3
2107117,1591607,515510,4,07,5
2107139,1369914,737225,2,04,3
2107209,1836979,270230,1,02,2
21089750,5061664,16028086,5,09,7
2109034,2000198,108836,2,04,3
2109061,1873501,235560,5,10,8
2109127,1213164,895963,3,05,4
2109381,1684051,425330,2,04,3
2109510,1512493,597018,1,02,2
2109848,1633599,476248,2,04,3
2110137,1553514,556623,2,04,3
2110396,1715202,395194,2,04,3
2110724,1841069,269655,4,08,6
2111097,1540510,570587,2,04,3
211114,211114,0,1,01,1
2111690,1678499,433191,2,03,2
2112038,1550543,561495,2,04,3
2112333,1684573,427760,3,06,5
2112959,1775685,337274,1,02,2
2113411,1693351,420060,3,05,4
2113534,1839148,274386,3,05,4
2114462,1703602,410860,2,04,3
2114958,1909833,205125,3,06,5
2116683,1719683,397000,3,06,5
2117050,1575830,541220,3,05,4
2117201,1659201,458000,3,06,4
2117664,1701457,416207,3,05,4
2118151,1643591,474560,3,05,4
2119075,1556712,562363,2,04,3
2119608,1916490,203118,2,04,3
2119848,1918691,201157,2,04,3
2119870,1622491,497379,3,05,4
2121212,1712854,408358,2,04,3
2121720,1360461,761259,1,02,2
2121774,1967070,154703,3,06,4
2122547,1772313,350233,3,05,4
2122581,2067859,54722,2,04,3
2124286,1537213,587073,3,05,4
2124644,1604014,520630,3,06,4
2124718,1625152,499566,1,01,1
2125471,1485666,639804,3,05,4
2125552,1645838,479713,3,06,4
2126179,1595048,531131,4,08,6
2126313,1690457,435857,1,02,2
2126605,1762870,363735,3,05,4
2126989,1766993,359997,2,03,3
2130003,1231957,898046,2,04,3
2130135,1804616,325519,2,03,2
2130315,1744895,385420,2,03,2
2131331,1277347,853984,2,03,2
2131852,1589278,542574,2,04,3
2131888,1881991,249897,2,04,3
2133272,1712708,420564,3,06,5
2134245,1786605,347640,2,04,3
2134831,1594221,540610,2,04,3
2135542,1751914,383629,3,05,4
2135601,1875291,260310,2,04,3
2138007,1675063,462943,2,04,3
2139812,1633854,505958,3,05,4
2139982,1489714,650268,2,03,2
2140334,1137303,1003031,2,03,2
2140583,1805710,334873,1,02,2
2141070,1347070,794000,4,08,6
2141090,1871090,270000,1,02,2
2142158,1456781,685377,3,05,4
2142203,1953223,188980,2,04,3
2142265,1442102,700162,3,05,4
2142425,1809368,333058,3,05,4
2143354,1627377,515978,2,04,3
2144051,1257449,886602,3,06,4
2144621,1691646,452975,3,06,4
2145011,1634346,510664,2,04,3
2145695,2046127,99569,2,03,3
2146481,1965683,180799,2,03,2
2146920,1742408,404512,2,03,3
2147258,1833208,314050,3,06,4
2147400,1272050,875350,4,08,6
2147671,992689,1154982,3,05,4
2148299,1915099,233200,2,04,3
2148552,1879745,268807,3,06,4
2149438,1992398,157040,2,04,3
2149651,1574944,574707,3,05,4
2149789,1735542,414247,2,03,3
2149838,1685843,463995,3,06,4
2149997,1962138,187858,2,03,3
2150428,1686898,463530,1,02,2
2151093,1462521,688572,3,05,4
2151728,1053753,1097976,5,09,7
2151750,1561112,590638,2,04,3
2151934,1954788,197145,1,02,2
2152381,1419952,732429,3,05,4
2152621,1278545,874076,3,06,4
2153319,1800579,352740,2,03,3
2153454,1831333,322121,3,05,4
2153823,2103823,50000,3,06,4
2154645,1644377,510268,3,06,4
2154861,1733297,421564,3,06,5
2155419,1731412,424007,2,04,3
2155650,1770055,385595,4,08,6
2155763,1620799,534964,3,06,5
2156262,1690997,465265,3,05,4
2156299,1761105,395193,1,02,2
2156775,1634327,522448,1,02,2
2157910,1459987,697923,2,04,3
2158252,1594825,563427,3,05,4
2158280,1771068,387212,3,05,4
2159081,1789558,369523,2,04,3
2159188,1534359,624829,5,09,8
2159468,2124468,35000,3,05,4
2159546,1774496,385050,3,06,5
2160542,1839237,321305,2,04,3
2160844,1634814,526030,3,05,4
2160904,1193035,967869,4,07,5
216101,196641,19460,1,01,1
2161303,1956835,204468,2,04,3
2161673,1804397,357276,3,05,4
2161778,1608827,552951,2,03,3
2162216,1851515,310702,2,04,3
2162843,1721191,441652,3,05,4
